Time,X,Y,Z,Velocity,Density,Mach,DynamicPressure
26.81000000000139,19446.005558397406,1130.2745928570248,486.91036700118224,816.9867309815389,1.0974865834021181,2.4000870661208378,366034.1373977603
26.820000000001393,19453.202929317897,1126.4209117346093,487.17354701223746,816.8370099266601,1.0979033031310879,2.3996473181972533,366038.952520158
26.830000000001395,19460.396759994434,1122.5638205120406,487.4366222811193,816.6857480022657,1.098320512814185,2.3992030442205867,366042.4726099704
26.840000000001396,19467.58702877807,1118.7033174528442,487.6995918509521,816.5329267437869,1.0987382129853818,2.398754189943151,366044.68032918737
26.850000000001398,19474.773713821403,1114.8394008924467,487.9624547568995,816.3785274313094,1.0991564041715067,2.3983007003669017,366045.5581007784
26.8600000000014,19481.956793076795,1110.972069240692,488.2252100261083,816.2225310871019,1.0995750868919567,2.397842519736172,366045.08810644405
26.8700000000014,19489.13624429463,1107.1013209844193,488.4878566776537,816.0649184731922,1.099994261658406,2.397379591530543,366043.25228441873
26.880000000001402,19496.312045021547,1103.227154690105,488.7503937224851,815.9056700889959,1.100413928974514,2.3969118584578726,366040.03232732764
26.890000000001404,19503.484172598713,1099.3495690065681,489.012820163373,815.7447661690047,1.100834089335616,2.3964392624474966,366035.4096801005
26.900000000001405,19510.652604160096,1095.468562667742,489.27513499485707,815.5821866805368,1.101254743228414,2.3959617446436132,366029.3655379505
26.910000000001407,19517.81731663075,1091.584134495511,489.53733720319514,815.417911321556,1.1016758911306497,2.39547924539887,366021.88084441907
26.92000000000141,19524.97828672512,1087.6962834026174,489.79942576631373,815.2519195185673,1.1020975335107852,2.3949917042681736,366012.93628950004
26.93000000000141,19532.135490945366,1083.8050083956336,490.0613996537597,815.0841904245932,1.1025196708276586,2.3944990600027376,366002.5123078403
26.94000000000141,19539.288905579717,1079.9103085780073,490.323257826653,814.9147029172364,1.1029423035301456,2.394001250544384,365990.5890770297
26.950000000001413,19546.43850670082,1076.0121831531749,490.58499923764174,814.7434355968388,1.1033654320568007,2.3934982130201274,365977.1465159821
26.960000000001415,19553.584270164134,1072.1106314277483,490.8466228308579,814.5703667847404,1.1037890568355029,2.392989883737052,365962.16428341944
26.970000000001416,19560.72617160636,1068.2056528147743,491.10812754187526,814.3954745216474,1.1042131782830784,2.3924761981775102,365945.6217764586
26.980000000001418,19567.86418644386,1064.2972468370672,491.3695122976692,814.2187365661172,1.1046377968049264,2.3919570909946635,365927.49812931614
26.99000000000142,19574.998289871153,1060.3854131306164,491.6307760165779,814.0401303931667,1.105062912794632,2.3914324960083864,365907.7722121342
27.00000000000142,19582.128456859406,1056.4701514480703,491.89191760826606,813.8596331930142,1.1054885266335683,2.3909023462015617,365886.42262993427
27.010000000001423,19589.25466215499,1052.5514616622959,492.1529359736903,813.6772218699617,1.1059146386904903,2.3903665737167885,365863.4277217104
27.020000000001424,19596.376880278043,1048.6293437700167,492.41383000506715,813.4928730414281,1.1063412493211213,2.389825109853535,365838.76555966935
27.030000000001426,19603.495085521114,1044.7037978955284,492.6745985858431,813.3065630371406,1.1067683588677304,2.3892778850657526,365812.4139486251
27.040000000001427,19610.609251947808,1040.774824294493,492.9352405906672,813.118267898497,1.1071959676586969,2.3887248289599947,365784.3504255582
27.05000000000143,19617.719353391505,1036.8424233578146,493.1957548853664,812.9279633781055,1.1076240760080678,2.3881658702940554,365754.5522593488
27.06000000000143,19624.825363454118,1032.906595615593,493.45614032692333,812.7356249395135,1.1080526842151082,2.387600936976166,365722.9964506942
27.070000000001432,19631.927255504906,1028.967341741161,493.71639576345723,812.541227757139,1.1084817925638346,2.3870299560647794,365689.6597322191
27.080000000001434,19639.025002679336,1025.0246625552006,493.9765200342076,812.3447467164099,1.1089114013225476,2.3864528537689758,365654.51856879186
27.090000000001435,19646.11857787802,1021.078559029944,494.23651196952125,812.1461564141277,1.10934151074335,2.3858695554495197,365617.54915805545
27.100000000001437,19653.207953765686,1017.1290322934543,494.49637039084234,811.9454311590655,1.1097721210616505,2.385279985620605,365578.7274311825
27.11000000000144,19660.29310277025,1013.1760836339912,494.7560941107062,811.7425449728114,1.1102032324956683,2.3846840679523273,365538.02905387257
27.12000000000144,19667.373997081926,1009.2197145044581,495.0156819327365,811.5374715908717,1.1106348452459203,2.384081725273912,365495.42942759534
27.13000000000144,19674.450608652427,1005.2599265269334,495.27513265164623,811.3301844640464,1.1110669594946945,2.383472879577748,365450.90369109716
27.140000000001443,19681.522909194235,1001.2967214972841,495.53444505324234,811.1206567600871,1.111499575405528,2.382857452024247,365404.4267221826
27.150000000001445,19688.59087017995,997.330101389863,495.7936179144351,810.9088613656578,1.1119326931226567,2.382235362947594,365355.97313978133
27.160000000001446,19695.65446284173,993.3600683622886,496.052650003251,810.6947708886041,1.112366312770469,2.3816065318624053,365305.51730631624
27.170000000001448,19702.71365817082,989.3866247603078,496.3115400788505,810.4783576605519,1.1128004344529432,2.3809708774713516,365253.03333038645
27.18000000000145,19709.768426917166,985.40977312274,496.57028689155004,810.2595937398459,1.1132350582530732,2.3803283176737815,365198.4950697739
27.19000000000145,19716.818739589136,981.4295161865044,496.8288891828493,810.0384509148455,1.113670184232292,2.379678769575395,365141.8761347966
27.200000000001452,19723.86456645333,977.4458568917262,497.08734568546294,809.814900707592,1.1141058124298735,2.379022149499004,365083.1498920114
27.210000000001454,19730.905877534507,973.4587983869243,497.3456551233576,809.5889143778613,1.114541942862339,2.378358372996432,365022.2894682933
27.220000000001455,19737.94264261563,969.4683440342776,497.6038162117945,809.3604629276218,1.1149785755228387,2.3776873548615978,364959.26775529253
27.230000000001457,19744.974831238,965.4744974149692,497.8618276573773,809.1295171059088,1.1154157103805342,2.377009009144828,364894.0574142976
27.24000000000146,19752.002412701542,961.4772623346064,498.11968815810576,808.8960474141352,1.1158533473799708,2.3763232491684456,364826.6308815102
27.25000000000146,19759.025356065195,957.4766428287171,498.37739640343517,808.6600241118523,1.1162914864404305,2.375629987543688,364756.9603737486
27.26000000000146,19766.04363014744,953.4726431683181,498.63495107434227,808.4214172229798,1.116730127455291,2.374929136188996,364685.01789460075
27.270000000001463,19773.05720352697,949.4652678655553,498.89235084339714,808.1801965425194,1.1171692702913614,2.3742206063497298,364610.7752410343
27.280000000001465,19780.06604454349,945.4545216794133,499.14959437484185,807.9363316437697,1.117608914788219,2.373504308619354,364534.2040104858
27.290000000001466,19787.07012129868,941.4404096214907,499.40668032467556,807.6897918860598,1.1180490607575337,2.3727801529621497,364455.27560844074
27.300000000001468,19794.06940165727,937.422936961841,499.663607340747,807.4405464230169,1.1184897079823812,2.372048048737492,364373.9612565209
27.31000000000147,19801.063853248343,933.4021092348735,499.92037406285357,807.1885642113874,1.1189308562165543,2.3713079047257555,364290.2320010958
27.32000000000147,19808.05344346672,929.3779322453141,500.1769791228483,806.9338140204239,1.1193725051838626,2.3705596291558835,364204.058722432
27.330000000001473,19815.038139474582,925.3504120742194,500.4334211447541,806.6762644418599,1.1198146545774252,2.369803129734682,364115.4121443961
